step,time,id,x,y,vx,vy
13520,67.6,0,0.780158,0.625584,-0.442349,0.551646
13520,67.6,1,-0.780158,-0.625584,0.442349,-0.551646
13540,67.7,0,0.734011,0.67914,-0.480218,0.519015
13540,67.7,1,-0.734011,-0.67914,0.480218,-0.519015
13560,67.8,0,0.684195,0.729301,-0.515687,0.48379
13560,67.8,1,-0.684195,-0.729301,0.515687,-0.48379
13580,67.9,0,0.630959,0.775817,-0.548579,0.446148
13580,67.9,1,-0.630959,-0.775817,0.548579,-0.446148
13600,68,0,0.57457,0.818456,-0.578729,0.406275
13600,68,1,-0.57457,-0.818456,0.578729,-0.406275
13620,68.1,0,0.515309,0.857005,-0.605986,0.364373
13620,68.1,1,-0.515309,-0.857005,0.605986,-0.364373
13640,68.2,0,0.453473,0.89127,-0.630215,0.320649
13640,68.2,1,-0.453473,-0.89127,0.630215,-0.320649
13660,68.3,0,0.389371,0.921081,-0.651295,0.275322
13660,68.3,1,-0.389371,-0.921081,0.651295,-0.275322
13680,68.4,0,0.323323,0.946289,-0.669119,0.22862
13680,68.4,1,-0.323323,-0.946289,0.669119,-0.22862
13700,68.5,0,0.255659,0.966767,-0.683599,0.180775
13700,68.5,1,-0.255659,-0.966767,0.683599,-0.180775
13720,68.6,0,0.186717,0.982414,-0.694663,0.132026
13720,68.6,1,-0.186717,-0.982414,0.694663,-0.132026
13740,68.7,0,0.116841,0.993151,-0.702255,0.0826177
13740,68.7,1,-0.116841,-0.993151,0.702255,-0.0826177
13760,68.8,0,0.0463824,0.998924,-0.706337,0.0327964
13760,68.8,1,-0.0463824,-0.998924,0.706337,-0.0327964
13780,68.9,0,-0.0243085,0.999705,-0.706889,-0.0171888
13780,68.9,1,0.0243085,-0.999705,0.706889,0.0171888
13800,69,0,-0.0948779,0.995489,-0.703908,-0.0670882
13800,69,1,0.0948779,-0.995489,0.703908,0.0670882
13820,69.1,0,-0.164973,0.986298,-0.697409,-0.116652
13820,69.1,1,0.164973,-0.986298,0.697409,0.116652
13840,69.2,0,-0.234244,0.972178,-0.687425,-0.165633
13840,69.2,1,0.234244,-0.972178,0.687425,0.165633
13860,69.3,0,-0.302344,0.953199,-0.674005,-0.213786
13860,69.3,1,0.302344,-0.953199,0.674005,0.213786
13880,69.4,0,-0.368933,0.929456,-0.657217,-0.260871
13880,69.4,1,0.368933,-0.929456,0.657217,0.260871
13900,69.5,0,-0.433678,0.901068,-0.637143,-0.306652
13900,69.5,1,0.433678,-0.901068,0.637143,0.306652
13920,69.6,0,-0.496256,0.868177,-0.613886,-0.350901
13920,69.6,1,0.496256,-0.868177,0.613886,0.350901
13940,69.7,0,-0.556353,0.830946,-0.587561,-0.393395
13940,69.7,1,0.556353,-0.830946,0.587561,0.393395
13960,69.8,0,-0.61367,0.789563,-0.558299,-0.433924
13960,69.8,1,0.61367,-0.789563,0.558299,0.433924
13980,69.9,0,-0.66792,0.744234,-0.526246,-0.472284
13980,69.9,1,0.66792,-0.744234,0.526246,0.472284
14000,70,0,-0.718832,0.695185,-0.491564,-0.508283
14000,70,1,0.718832,-0.695185,0.491564,0.508283
14020,70.1,0,-0.766151,0.642661,-0.454425,-0.541742
14020,70.1,1,0.766151,-0.642661,0.454425,0.541742
14040,70.2,0,-0.809641,0.586926,-0.415015,-0.572494
14040,70.2,1,0.809641,-0.586926,0.415015,0.572494
14060,70.3,0,-0.849085,0.528258,-0.373531,-0.600384
14060,70.3,1,0.849085,-0.528258,0.373531,0.600384
14080,70.4,0,-0.884285,0.466949,-0.330179,-0.625274
14080,70.4,1,0.884285,-0.466949,0.330179,0.625274
14100,70.5,0,-0.915066,0.403307,-0.285178,-0.647039
14100,70.5,1,0.915066,-0.403307,0.285178,0.647039
14120,70.6,0,-0.941274,0.337649,-0.238752,-0.66557
14120,70.6,1,0.941274,-0.337649,0.238752,0.66557
14140,70.7,0,-0.962777,0.270303,-0.191132,-0.680775
14140,70.7,1,0.962777,-0.270303,0.191132,0.680775
14160,70.8,0,-0.979468,0.201607,-0.142557,-0.692577
14160,70.8,1,0.979468,-0.201607,0.142557,0.692577
14180,70.9,0,-0.991265,0.131903,-0.0932696,-0.700918
14180,70.9,1,0.991265,-0.131903,0.0932696,0.700918
14200,71,0,-0.998107,0.0615399,-0.0435161,-0.705756
14200,71,1,0.998107,-0.0615399,0.0435161,0.705756
14220,71.1,0,-0.999961,-0.00913081,0.00645492,-0.707067
14220,71.1,1,0.999961,0.00913081,-0.00645492,0.707067
14240,71.2,0,-0.996817,-0.0797559,0.0563936,-0.704844
14240,71.2,1,0.996817,0.0797559,-0.0563936,0.704844
14260,71.3,0,-0.988691,-0.149982,0.10605,-0.699098
14260,71.3,1,0.988691,0.149982,-0.10605,0.699098
14280,71.4,0,-0.975624,-0.219459,0.155177,-0.689859
14280,71.4,1,0.975624,0.219459,-0.155177,0.689859
14300,71.5,0,-0.957681,-0.28784,0.203529,-0.677171
14300,71.5,1,0.957681,0.28784,-0.203529,0.677171
14320,71.6,0,-0.934952,-0.354781,0.250863,-0.6611
14320,71.6,1,0.934952,0.354781,-0.250863,0.6611
14340,71.7,0,-0.907551,-0.41995,0.296943,-0.641724
14340,71.7,1,0.907551,0.41995,-0.296943,0.641724
14360,71.8,0,-0.875613,-0.483019,0.341539,-0.619141
14360,71.8,1,0.875613,0.483019,-0.341539,0.619141
14380,71.9,0,-0.8393,-0.543675,0.384429,-0.593464
14380,71.9,1,0.8393,0.543675,-0.384429,0.593464
14400,72,0,-0.798791,-0.601613,0.425397,-0.56482
14400,72,1,0.798791,0.601613,-0.425397,0.56482
14420,72.1,0,-0.754291,-0.656545,0.464239,-0.533354
14420,72.1,1,0.754291,0.656545,-0.464239,0.533354
14440,72.2,0,-0.706021,-0.708196,0.50076,-0.499223
14440,72.2,1,0.706021,0.708196,-0.50076,0.499223
14460,72.3,0,-0.654222,-0.756307,0.53478,-0.462596
14460,72.3,1,0.654222,0.756307,-0.53478,0.462596
14480,72.4,0,-0.599154,-0.800638,0.566126,-0.423658
14480,72.4,1,0.599154,0.800638,-0.566126,0.423658
14500,72.5,0,-0.541091,-0.840968,0.594643,-0.382602
14500,72.5,1,0.541091,0.840968,-0.594643,0.382602
14520,72.6,0,-0.480324,-0.877095,0.620188,-0.339634
14520,72.6,1,0.480324,0.877095,-0.620188,0.339634
14540,72.7,0,-0.417156,-0.908838,0.642634,-0.294968
14540,72.7,1,0.417156,0.908838,-0.642634,0.294968
14560,72.8,0,-0.351904,-0.936039,0.661868,-0.248828
14560,72.8,1,0.351904,0.936039,-0.661868,0.248828
14580,72.9,0,-0.284893,-0.958562,0.677794,-0.201445
14580,72.9,1,0.284893,0.958562,-0.677794,0.201445
14600,73,0,-0.216458,-0.976295,0.690332,-0.153055
14600,73,1,0.216458,0.976295,-0.690332,0.153055
14620,73.1,0,-0.146941,-0.989148,0.699421,-0.1039
14620,73.1,1,0.146941,0.989148,-0.699421,0.1039
14640,73.2,0,-0.0766899,-0.997057,0.705014,-0.0542257
14640,73.2,1,0.0766899,0.997057,-0.705014,0.0542257
14660,73.3,0,-0.00605547,-0.999984,0.707083,-0.00428044
14660,73.3,1,0.00605547,0.999984,-0.707083,0.00428044
14680,73.4,0,0.0646092,-0.997913,0.705619,0.0456863
14680,73.4,1,-0.0646092,0.997913,-0.705619,-0.0456863
14700,73.5,0,0.134951,-0.990854,0.700628,0.0954247
14700,73.5,1,-0.134951,0.990854,-0.700628,-0.0954247
14720,73.6,0,0.204618,-0.978844,0.692135,0.144686
14720,73.6,1,-0.204618,0.978844,-0.692135,-0.144686
14740,73.7,0,0.273263,-0.961941,0.680184,0.193225
14740,73.7,1,-0.273263,0.961941,-0.680184,-0.193225
14760,73.8,0,0.340542,-0.940231,0.664833,0.240797
14760,73.8,1,-0.340542,0.940231,-0.664833,-0.240797
14780,73.9,0,0.406119,-0.913822,0.646159,0.287167
14780,73.9,1,-0.406119,0.913822,-0.646159,-0.287167
14800,74,0,0.469666,-0.882845,0.624256,0.332101
14800,74,1,-0.469666,0.882845,-0.624256,-0.332101
14820,74.1,0,0.530867,-0.847457,0.599233,0.375375
14820,74.1,1,-0.530867,0.847457,-0.599233,-0.375375
14840,74.2,0,0.589413,-0.807833,0.571215,0.416773
14840,74.2,1,-0.589413,0.807833,-0.571215,-0.416773
14860,74.3,0,0.645015,-0.764171,0.540342,0.456089
14860,74.3,1,-0.645015,0.764171,-0.540342,-0.456089
14880,74.4,0,0.697392,-0.716691,0.506769,0.493125
14880,74.4,1,-0.697392,0.716691,-0.506769,-0.493125
14900,74.5,0,0.746284,-0.665628,0.470663,0.527696
14900,74.5,1,-0.746284,0.665628,-0.470663,-0.527696
14920,74.6,0,0.791446,-0.611239,0.432205,0.55963
14920,74.6,1,-0.791446,0.611239,-0.432205,-0.55963
14940,74.7,0,0.832653,-0.553795,0.391586,0.588768
14940,74.7,1,-0.832653,0.553795,-0.391586,-0.588768
14960,74.8,0,0.869699,-0.493584,0.349011,0.614962
14960,74.8,1,-0.869699,0.493584,-0.349011,-0.614962
14980,74.9,0,0.902397,-0.430905,0.304691,0.638083
14980,74.9,1,-0.902397,0.430905,-0.304691,-0.638083
15000,75,0,0.930586,-0.366073,0.258849,0.658016
15000,75,1,-0.930586,0.366073,-0.258849,-0.658016
15020,75.1,0,0.954124,-0.299411,0.211713,0.674659
15020,75.1,1,-0.954124,0.299411,-0.211713,-0.674659
15040,75.2,0,0.972894,-0.231253,0.163518,0.687931
15040,75.2,1,-0.972894,0.231253,-0.163518,-0.687931
15060,75.3,0,0.986801,-0.161939,0.114507,0.697765
15060,75.3,1,-0.986801,0.161939,-0.114507,-0.697765
15080,75.4,0,0.995776,-0.0918163,0.0649231,0.704111
15080,75.4,1,-0.995776,0.0918163,-0.0649231,-0.704111
15100,75.5,0,0.999775,-0.0212342,0.0150148,0.706939
15100,75.5,1,-0.999775,0.0212342,-0.0150148,-0.706939
15120,75.6,0,0.998776,0.0494539,-0.0349685,0.706233
15120,75.6,1,-0.998776,-0.0494539,0.0349685,-0.706233
15140,75.7,0,0.992787,0.119895,-0.084777,0.701997
15140,75.7,1,-0.992787,-0.119895,0.084777,-0.701997
15160,75.8,0,0.981835,0.189737,-0.134162,0.694254
15160,75.8,1,-0.981835,-0.189737,0.134162,-0.694254
15180,75.9,0,0.965977,0.25863,-0.182876,0.68304
15180,75.9,1,-0.965977,-0.25863,0.182876,-0.68304
15200,76,0,0.94529,0.326231,-0.230676,0.668413
15200,76,1,-0.94529,-0.326231,0.230676,-0.668413
15220,76.1,0,0.91988,0.392202,-0.277324,0.650445
15220,76.1,1,-0.91988,-0.392202,0.277324,-0.650445
15240,76.2,0,0.889872,0.456212,-0.322585,0.629226
15240,76.2,1,-0.889872,-0.456212,0.322585,-0.629226
15260,76.3,0,0.855416,0.517942,-0.366235,0.604863
15260,76.3,1,-0.855416,-0.517942,0.366235,-0.604863
15280,76.4,0,0.816686,0.577084,-0.408053,0.577477
15280,76.4,1,-0.816686,-0.577084,0.408053,-0.577477
15300,76.5,0,0.773873,0.633342,-0.447833,0.547204
15300,76.5,1,-0.773873,-0.633342,0.447833,-0.547204
15320,76.6,0,0.727193,0.686434,-0.485374,0.514197
15320,76.6,1,-0.727193,-0.686434,0.485374,-0.514197
15340,76.7,0,0.676879,0.736096,-0.52049,0.47862
15340,76.7,1,-0.676879,-0.736096,0.52049,-0.47862
15360,76.8,0,0.623182,0.782078,-0.553004,0.440651
15360,76.8,1,-0.623182,-0.782078,0.553004,-0.440651
15380,76.9,0,0.56637,0.824153,-0.582754,0.400479
15380,76.9,1,-0.56637,-0.824153,0.582754,-0.400479
15400,77,0,0.506728,0.862108,-0.609592,0.358307
15400,77,1,-0.506728,-0.862108,0.609592,-0.358307
15420,77.1,0,0.444553,0.895754,-0.633383,0.314343
15420,77.1,1,-0.444553,-0.895754,0.633383,-0.314343
15440,77.2,0,0.380157,0.924924,-0.654009,0.268808
15440,77.2,1,-0.380157,-0.924924,0.654009,-0.268808
15460,77.3,0,0.31386,0.949471,-0.671366,0.22193
15460,77.3,1,-0.31386,-0.949471,0.671366,-0.22193
15480,77.4,0,0.245995,0.969273,-0.685368,0.173943
15480,77.4,1,-0.245995,-0.969273,0.685368,-0.173943
15500,77.5,0,0.176901,0.984231,-0.695944,0.125087
15500,77.5,1,-0.176901,-0.984231,0.695944,-0.125087
15520,77.6,0,0.106922,0.99427,-0.703043,0.0756052
15520,77.6,1,-0.106922,-0.99427,0.703043,-0.0756052
15540,77.7,0,0.0364089,0.99934,-0.706627,0.0257457
15540,77.7,1,-0.0364089,-0.99934,0.706627,-0.0257457
15560,77.8,0,-0.0342861,0.999415,-0.70668,-0.0242424
15560,77.8,1,0.0342861,-0.999415,0.70668,0.0242424
15580,77.9,0,-0.10481,0.994495,-0.703202,-0.0741094
15580,77.9,1,0.10481,-0.994495,0.703202,0.0741094
15600,78,0,-0.174809,0.984605,-0.696208,-0.123606
15600,78,1,0.174809,-0.984605,0.696208,0.123606
15620,78.1,0,-0.243936,0.969794,-0.685736,-0.172485
15620,78.1,1,0.243936,-0.969794,0.685736,0.172485
15640,78.2,0,-0.311843,0.950137,-0.671836,-0.220501
15640,78.2,1,0.311843,-0.950137,0.671836,0.220501
15660,78.3,0,-0.378191,0.925731,-0.654578,-0.267416
15660,78.3,1,0.378191,-0.925731,0.654578,0.267416
15680,78.4,0,-0.44265,0.896698,-0.63405,-0.312994
15680,78.4,1,0.44265,-0.896698,0.63405,0.312994
15700,78.5,0,-0.504896,0.863184,-0.610352,-0.357008
15700,78.5,1,0.504896,-0.863184,0.610352,0.357008
15720,78.6,0,-0.564619,0.825356,-0.583604,-0.399238
15720,78.6,1,0.564619,-0.825356,0.583604,0.399238
15740,78.7,0,-0.621519,0.783403,-0.553939,-0.439473
15740,78.7,1,0.621519,-0.783403,0.553939,0.439473
15760,78.8,0,-0.675314,0.737534,-0.521506,-0.477511
15760,78.8,1,0.675314,-0.737534,0.521506,0.477511
15780,78.9,0,-0.725734,0.68798,-0.486466,-0.513162
15780,78.9,1,0.725734,-0.68798,0.486466,0.513162
15800,79,0,-0.772527,0.634987,-0.448995,-0.546249
15800,79,1,0.772527,-0.634987,0.448995,0.546249
15820,79.1,0,-0.815458,0.578821,-0.40928,-0.576606
15820,79.1,1,0.815458,-0.578821,0.40928,0.576606
15840,79.2,0,-0.854315,0.519762,-0.36752,-0.604081
15840,79.2,1,0.854315,-0.519762,0.36752,0.604081
15860,79.3,0,-0.888901,0.458105,-0.323922,-0.628537
15860,79.3,1,0.888901,-0.458105,0.323922,0.628537
15880,79.4,0,-0.919045,0.394159,-0.278706,-0.649852
15880,79.4,1,0.919045,-0.394159,0.278706,0.649852
15900,79.5,0,-0.944596,0.328243,-0.232097,-0.667919
15900,79.5,1,0.944596,-0.328243,0.232097,0.667919
15920,79.6,0,-0.965426,0.260686,-0.184328,-0.682648
15920,79.6,1,0.965426,-0.260686,0.184328,0.682648
15940,79.7,0,-0.981431,0.191827,-0.135638,-0.693965
15940,79.7,1,0.981431,-0.191827,0.135638,0.693965
15960,79.8,0,-0.992531,0.122008,-0.08627,-0.701814
15960,79.8,1,0.992531,-0.122008,0.08627,0.701814
15980,79.9,0,-0.998671,0.0515804,-0.0364707,-0.706155
15980,79.9,1,0.998671,-0.0515804,0.0364707,0.706155
16000,80,0,-0.999819,-0.0191054,0.0135109,-0.706968
16000,80,1,0.999819,0.0191054,-0.0135109,0.706968
16020,80.1,0,-0.995971,-0.0896957,0.063425,-0.704247
16020,80.1,1,0.995971,0.0896957,-0.063425,0.704247
16040,80.2,0,-0.987145,-0.159838,0.113022,-0.698006
16040,80.2,1,0.987145,0.159838,-0.113022,0.698006
16060,80.3,0,-0.973385,-0.229181,0.162054,-0.688277
16060,80.3,1,0.973385,0.229181,-0.162054,0.688277
16080,80.4,0,-0.954761,-0.297379,0.210277,-0.675107
16080,80.4,1,0.954761,0.297379,-0.210277,0.675107
16100,80.5,0,-0.931365,-0.36409,0.257448,-0.658564
16100,80.5,1,0.931365,0.36409,-0.257448,0.658564
16120,80.6,0,-0.903314,-0.428982,0.303333,-0.63873
16120,80.6,1,0.903314,0.428982,-0.303333,0.63873
16140,80.7,0,-0.870749,-0.49173,0.347702,-0.615703
16140,80.7,1,0.870749,0.49173,-0.347702,0.615703
16160,80.8,0,-0.833831,-0.55202,0.390333,-0.589599
16160,80.8,1,0.833831,0.55202,-0.390333,0.589599
16180,80.9,0,-0.792747,-0.609552,0.431013,-0.560549
16180,80.9,1,0.792747,0.609552,-0.431013,0.560549
16200,81,0,-0.7477,-0.664037,0.469539,-0.528696
16200,81,1,0.7477,0.664037,-0.469539,0.528696
16220,81.1,0,-0.698917,-0.715203,0.505719,-0.494202
16220,81.1,1,0.698917,0.715203,-0.505719,0.494202
16240,81.2,0,-0.646641,-0.762795,0.539371,-0.457238
16240,81.2,1,0.646641,0.762795,-0.539371,0.457238
16260,81.3,0,-0.591132,-0.806575,0.570327,-0.417988
16260,81.3,1,0.591132,0.806575,-0.570327,0.417988
16280,81.4,0,-0.53267,-0.846323,0.598434,-0.376649
16280,81.4,1,0.53267,0.846323,-0.598434,0.376649
16300,81.5,0,-0.471545,-0.881842,0.623549,-0.333428
16300,81.5,1,0.471545,0.881842,-0.623549,0.333428
16320,81.6,0,-0.408064,-0.912953,0.645548,-0.288541
16320,81.6,1,0.408064,0.912953,-0.645548,0.288541
16340,81.7,0,-0.342543,-0.939502,0.66432,-0.242211
16340,81.7,1,0.342543,0.939502,-0.66432,0.242211
16360,81.8,0,-0.27531,-0.961355,0.679772,-0.194671
16360,81.8,1,0.27531,0.961355,-0.679772,0.194671
16380,81.9,0,-0.206702,-0.978404,0.691827,-0.146159
16380,81.9,1,0.206702,0.978404,-0.691827,0.146159
16400,82,0,-0.13706,-0.990563,0.700425,-0.0969151
16400,82,1,0.13706,0.990563,-0.700425,0.0969151
16420,82.1,0,-0.066733,-0.997771,0.705522,-0.0471874
16420,82.1,1,0.066733,0.997771,-0.705522,0.0471874
16440,82.2,0,0.00392733,-0.999992,0.707092,0.00277623
16440,82.2,1,-0.00392733,0.999992,-0.707092,-0.00277623
16460,82.3,0,0.074568,-0.997216,0.705129,0.0527259
16460,82.3,1,-0.074568,0.997216,-0.705129,-0.0527259
16480,82.4,0,0.144836,-0.989456,0.699642,0.102412
16480,82.4,1,-0.144836,0.989456,-0.699642,-0.102412
16500,82.5,0,0.21438,-0.976751,0.690658,0.151586
16500,82.5,1,-0.21438,0.976751,-0.690658,-0.151586
16520,82.6,0,0.282853,-0.959164,0.678222,0.200003
16520,82.6,1,-0.282853,0.959164,-0.678222,-0.200003
16540,82.7,0,0.349912,-0.936783,0.662397,0.24742
16540,82.7,1,-0.349912,0.936783,-0.662397,-0.24742
16560,82.8,0,0.415222,-0.909721,0.643261,0.293601
16560,82.8,1,-0.415222,0.909721,-0.643261,-0.293601
16580,82.9,0,0.478457,-0.878112,0.620911,0.338314
16580,82.9,1,-0.478457,0.878112,-0.620911,-0.338314
16600,83,0,0.539301,-0.842114,0.595457,0.381336
16600,83,1,-0.539301,0.842114,-0.595457,-0.381336
16620,83.1,0,0.59745,-0.801908,0.567027,0.422453
16620,83.1,1,-0.59745,0.801908,-0.567027,-0.422453
16640,83.2,0,0.652612,-0.757694,0.535763,0.461458
16640,83.2,1,-0.652612,0.757694,-0.535763,-0.461458
16660,83.3,0,0.704513,-0.709693,0.501822,0.498157
16660,83.3,1,-0.704513,0.709693,-0.501822,-0.498157
16680,83.4,0,0.752893,-0.658145,0.465373,0.532366
16680,83.4,1,-0.752893,0.658145,-0.465373,-0.532366
16700,83.5,0,0.79751,-0.603308,0.426598,0.563915
16700,83.5,1,-0.79751,0.603308,-0.426598,-0.563915
16720,83.6,0,0.838142,-0.545456,0.385691,0.592645
16720,83.6,1,-0.838142,0.545456,-0.385691,-0.592645
16740,83.7,0,0.874584,-0.484878,0.342856,0.618413
16740,83.7,1,-0.874584,0.484878,-0.342856,-0.618413
16760,83.8,0,0.906656,-0.421876,0.298308,0.641091
16760,83.8,1,-0.906656,0.421876,-0.298308,-0.641091
16780,83.9,0,0.934196,-0.356766,0.252269,0.660565
16780,83.9,1,-0.934196,0.356766,-0.252269,-0.660565
16800,84,0,0.957068,-0.289873,0.204969,0.676737
16800,84,1,-0.957068,0.289873,-0.204969,-0.676737
16820,84.1,0,0.975156,-0.221531,0.156645,0.689527
16820,84.1,1,-0.975156,0.221531,-0.156645,-0.689527
16840,84.2,0,0.988371,-0.152082,0.107537,0.698871
16840,84.2,1,-0.988371,0.152082,-0.107537,-0.698871
16860,84.3,0,0.996646,-0.0818733,0.0578929,0.704722
16860,84.3,1,-0.996646,0.0818733,-0.0578929,-0.704722
16880,84.4,0,0.99994,-0.0112551,0.00795906,0.707051
16880,84.4,1,-0.99994,0.0112551,-0.00795906,-0.707051
16900,84.5,0,0.998236,0.0594194,-0.0420146,0.705846
16900,84.5,1,-0.998236,-0.0594194,0.0420146,-0.705846
16920,84.6,0,0.991544,0.129797,-0.0917782,0.701114
16920,84.6,1,-0.991544,-0.129797,0.0917782,-0.701114
16940,84.7,0,0.979896,0.199526,-0.141083,0.692878
16940,84.7,1,-0.979896,-0.199526,0.141083,-0.692878
16960,84.8,0,0.963351,0.268257,-0.189683,0.681179
16960,84.8,1,-0.963351,-0.268257,0.189683,-0.681179
16980,84.9,0,0.941991,0.335648,-0.237335,0.666075
16980,84.9,1,-0.941991,-0.335648,0.237335,-0.666075
17000,85,0,0.915923,0.401362,-0.283801,0.647643
17000,85,1,-0.915923,-0.401362,0.283801,-0.647643
17020,85.1,0,0.885278,0.465069,-0.328848,0.625974
17020,85.1,1,-0.885278,-0.465069,0.328848,-0.625974
17040,85.2,0,0.850208,0.526452,-0.372252,0.601176
17040,85.2,1,-0.850208,-0.526452,0.372252,-0.601176
17060,85.3,0,0.810889,0.585205,-0.413795,0.573374
17060,85.3,1,-0.810889,-0.585205,0.413795,-0.573374
17080,85.4,0,0.767518,0.641032,-0.45327,0.542707
17080,85.4,1,-0.767518,-0.641032,0.45327,-0.542707
17100,85.5,0,0.720311,0.693656,-0.490481,0.509327
17100,85.5,1,-0.720311,-0.693656,0.490481,-0.509327
17120,85.6,0,0.669503,0.742813,-0.525239,0.473401
17120,85.6,1,-0.669503,-0.742813,0.525239,-0.473401
17140,85.7,0,0.61535,0.788257,-0.557373,0.43511
17140,85.7,1,-0.61535,-0.788257,0.557373,-0.43511
17160,85.8,0,0.558121,0.829762,-0.586721,0.394643
17160,85.8,1,-0.558121,-0.829762,0.586721,-0.394643
17180,85.9,0,0.498103,0.86712,-0.613137,0.352205
17180,85.9,1,-0.498103,-0.86712,0.613137,-0.352205
17200,86,0,0.435596,0.900145,-0.636488,0.308006
17200,86,1,-0.435596,-0.900145,0.636488,-0.308006
17220,86.1,0,0.370911,0.92867,-0.656659,0.262268
17220,86.1,1,-0.370911,-0.92867,0.656659,-0.262268
17240,86.2,0,0.304373,0.952555,-0.673548,0.215219
17240,86.2,1,-0.304373,-0.952555,0.673548,-0.215219
17260,86.3,0,0.236314,0.971679,-0.68707,0.167095
17260,86.3,1,-0.236314,-0.971679,0.68707,-0.167095
17280,86.4,0,0.167073,0.985946,-0.697159,0.118135
17280,86.4,1,-0.167073,-0.985946,0.697159,-0.118135
17300,86.5,0,0.096998,0.995286,-0.703763,0.0685854
17300,86.5,1,-0.096998,-0.995286,0.703763,-0.0685854
17320,86.6,0,0.0264378,0.999652,-0.70685,0.0186926
17320,86.6,1,-0.0264378,-0.999652,0.70685,-0.0186926
17340,86.7,0,-0.0442545,0.999021,-0.706404,-0.0312937
17340,86.7,1,0.0442545,-0.999021,0.706404,0.0312937
17360,86.8,0,-0.114726,0.993398,-0.702428,-0.0811235
17360,86.8,1,0.114726,-0.993398,0.702428,0.0811235
17380,86.9,0,-0.184623,0.98281,-0.694942,-0.130548
17380,86.9,1,0.184623,-0.98281,0.694942,0.130548
17400,87,0,-0.253598,0.96731,-0.683982,-0.17932
17400,87,1,0.253598,-0.96731,0.683982,0.17932
17420,87.1,0,-0.321306,0.946976,-0.669604,-0.227196
17420,87.1,1,0.321306,-0.946976,0.669604,0.227196
17440,87.2,0,-0.387408,0.921909,-0.651879,-0.273936
17440,87.2,1,0.387408,-0.921909,0.651879,0.273936
17460,87.3,0,-0.451574,0.892234,-0.630896,-0.319307
17460,87.3,1,0.451574,-0.892234,0.630896,0.319307
17480,87.4,0,-0.513482,0.8581,-0.60676,-0.363083
17480,87.4,1,0.513482,-0.8581,0.60676,0.363083
17500,87.5,0,-0.572825,0.819678,-0.579592,-0.405044
17500,87.5,1,0.572825,-0.819678,0.579592,0.405044
17520,87.6,0,-0.629304,0.777159,-0.549527,-0.44498
17520,87.6,1,0.629304,-0.777159,0.549527,0.44498
17540,87.7,0,-0.682639,0.730756,-0.516716,-0.482693
17540,87.7,1,0.682639,-0.730756,0.516716,0.482693
17560,87.8,0,-0.732562,0.680701,-0.481322,-0.517993
17560,87.8,1,0.732562,-0.680701,0.481322,0.517993
17580,87.9,0,-0.778823,0.627243,-0.443522,-0.550704
17580,87.9,1,0.778823,-0.627243,0.443522,0.550704
17600,88,0,-0.821192,0.570651,-0.403506,-0.580663
17600,88,1,0.821192,-0.570651,0.403506,0.580663
17620,88.1,0,-0.859457,0.511207,-0.361474,-0.60772
17620,88.1,1,0.859457,-0.511207,0.361474,0.60772
17640,88.2,0,-0.893427,0.449208,-0.317635,-0.63174
17640,88.2,1,0.893427,-0.449208,0.317635,0.63174
17660,88.3,0,-0.922932,0.384964,-0.272208,-0.652603
17660,88.3,1,0.922932,-0.384964,0.272208,0.652603
17680,88.4,0,-0.947823,0.318796,-0.225421,-0.670204
17680,88.4,1,0.947823,-0.318796,0.225421,0.670204
17700,88.5,0,-0.967978,0.251035,-0.177507,-0.684455
17700,88.5,1,0.967978,-0.251035,0.177507,0.684455
17720,88.6,0,-0.983295,0.182019,-0.128706,-0.695286
17720,88.6,1,0.983295,-0.182019,0.128706,0.695286
17740,88.7,0,-0.993698,0.112093,-0.079262,-0.702641
17740,88.7,1,0.993698,-0.112093,0.079262,0.702641
17760,88.8,0,-0.999135,0.0416075,-0.0294217,-0.706485
17760,88.8,1,0.999135,-0.0416075,0.0294217,0.706485
17780,88.9,0,-0.999578,-0.0290862,0.0205655,-0.706798
17780,88.9,1,0.999578,0.0290862,-0.0205655,0.706798
17800,89,0,-0.995025,-0.0996347,0.07045,-0.703579
17800,89,1,0.995025,0.0996347,-0.07045,0.703579
17820,89.1,0,-0.985499,-0.169685,0.119982,-0.696843
17820,89.1,1,0.985499,0.169685,-0.119982,0.696843
17840,89.2,0,-0.971048,-0.238888,0.168915,-0.686625
17840,89.2,1,0.971048,0.238888,-0.168915,0.686625
17860,89.3,0,-0.951744,-0.306896,0.217004,-0.672975
17860,89.3,1,0.951744,0.306896,-0.217004,0.672975
17880,89.4,0,-0.927684,-0.373371,0.264008,-0.655962
17880,89.4,1,0.927684,0.373371,-0.264008,0.655962
17900,89.5,0,-0.898987,-0.437979,0.309692,-0.63567
17900,89.5,1,0.898987,0.437979,-0.309692,0.63567
17920,89.6,0,-0.865797,-0.500399,0.353829,-0.612202
17920,89.6,1,0.865797,0.500399,-0.353829,0.612202
17940,89.7,0,-0.82828,-0.560318,0.396197,-0.585674
17940,89.7,1,0.82828,0.560318,-0.396197,0.585674
17960,89.8,0,-0.786623,-0.617437,0.436585,-0.556218
17960,89.8,1,0.786623,0.617437,-0.436585,0.556218
17980,89.9,0,-0.741035,-0.671469,0.474791,-0.523983
17980,89.9,1,0.741035,0.671469,-0.474791,0.523983
18000,90,0,-0.691744,-0.722146,0.510625,-0.489129
18000,90,1,0.691744,0.722146,-0.510625,0.489129
