step,time,kinetic,potential,total,Px,Py
8320,41.6,0.499985,0.693162,1.19315,0,0
8340,41.7,0.499985,0.693162,1.19315,0,0
8360,41.8,0.499985,0.693162,1.19315,0,0
8380,41.9,0.499985,0.693162,1.19315,0,0
8400,42,0.499985,0.693162,1.19315,0,0
8420,42.1,0.499985,0.693162,1.19315,0,0
8440,42.2,0.499986,0.693162,1.19315,0,0
8460,42.3,0.499986,0.693161,1.19315,0,0
8480,42.4,0.499986,0.693161,1.19315,0,0
8500,42.5,0.499986,0.693161,1.19315,0,0
8520,42.6,0.499986,0.693161,1.19315,0,0
8540,42.7,0.499986,0.693161,1.19315,0,0
8560,42.8,0.499987,0.693161,1.19315,0,0
8580,42.9,0.499987,0.693161,1.19315,0,0
8600,43,0.499987,0.69316,1.19315,0,0
8620,43.1,0.499987,0.69316,1.19315,0,0
8640,43.2,0.499987,0.69316,1.19315,0,0
8660,43.3,0.499987,0.69316,1.19315,0,0
8680,43.4,0.499987,0.69316,1.19315,0,0
8700,43.5,0.499987,0.69316,1.19315,0,0
8720,43.6,0.499987,0.69316,1.19315,0,0
8740,43.7,0.499987,0.69316,1.19315,0,0
8760,43.8,0.499987,0.69316,1.19315,0,0
8780,43.9,0.499987,0.69316,1.19315,0,0
8800,44,0.499988,0.69316,1.19315,0,0
8820,44.1,0.499987,0.69316,1.19315,0,0
8840,44.2,0.499987,0.69316,1.19315,0,0
8860,44.3,0.499987,0.69316,1.19315,0,0
8880,44.4,0.499987,0.69316,1.19315,0,0
8900,44.5,0.499987,0.69316,1.19315,0,0
8920,44.6,0.499987,0.69316,1.19315,0,0
8940,44.7,0.499987,0.69316,1.19315,0,0
8960,44.8,0.499987,0.69316,1.19315,0,0
8980,44.9,0.499987,0.69316,1.19315,0,0
9000,45,0.499987,0.69316,1.19315,0,0
9020,45.1,0.499987,0.693161,1.19315,0,0
9040,45.2,0.499986,0.693161,1.19315,0,0
9060,45.3,0.499986,0.693161,1.19315,0,0
9080,45.4,0.499986,0.693161,1.19315,0,0
9100,45.5,0.499986,0.693161,1.19315,0,0
9120,45.6,0.499986,0.693161,1.19315,0,0
9140,45.7,0.499986,0.693161,1.19315,0,0
9160,45.8,0.499986,0.693162,1.19315,0,0
9180,45.9,0.499985,0.693162,1.19315,0,0
9200,46,0.499985,0.693162,1.19315,0,0
9220,46.1,0.499985,0.693162,1.19315,0,0
9240,46.2,0.499985,0.693162,1.19315,0,0
9260,46.3,0.499985,0.693162,1.19315,0,0
9280,46.4,0.499985,0.693162,1.19315,0,0
9300,46.5,0.499985,0.693163,1.19315,0,0
9320,46.6,0.499985,0.693163,1.19315,0,0
9340,46.7,0.499985,0.693163,1.19315,0,0
9360,46.8,0.499984,0.693163,1.19315,0,0
9380,46.9,0.499984,0.693163,1.19315,0,0
9400,47,0.499984,0.693163,1.19315,0,0
9420,47.1,0.499984,0.693163,1.19315,0,0
9440,47.2,0.499984,0.693163,1.19315,0,0
9460,47.3,0.499984,0.693163,1.19315,0,0
9480,47.4,0.499984,0.693163,1.19315,0,0
9500,47.5,0.499984,0.693163,1.19315,0,0
9520,47.6,0.499985,0.693163,1.19315,0,0
9540,47.7,0.499985,0.693163,1.19315,0,0
9560,47.8,0.499985,0.693162,1.19315,0,0
9580,47.9,0.499985,0.693162,1.19315,0,0
9600,48,0.499985,0.693162,1.19315,0,0
9620,48.1,0.499985,0.693162,1.19315,0,0
9640,48.2,0.499985,0.693162,1.19315,0,0
9660,48.3,0.499985,0.693162,1.19315,0,0
9680,48.4,0.499985,0.693162,1.19315,0,0
9700,48.5,0.499986,0.693162,1.19315,0,0
9720,48.6,0.499986,0.693161,1.19315,0,0
9740,48.7,0.499986,0.693161,1.19315,0,0
9760,48.8,0.499986,0.693161,1.19315,0,0
9780,48.9,0.499986,0.693161,1.19315,0,0
9800,49,0.499986,0.693161,1.19315,0,0
9820,49.1,0.499987,0.693161,1.19315,0,0
9840,49.2,0.499987,0.69316,1.19315,0,0
9860,49.3,0.499987,0.69316,1.19315,0,0
9880,49.4,0.499987,0.69316,1.19315,0,0
9900,49.5,0.499987,0.69316,1.19315,0,0
9920,49.6,0.499987,0.69316,1.19315,0,0
9940,49.7,0.499987,0.69316,1.19315,0,0
9960,49.8,0.499987,0.69316,1.19315,0,0
9980,49.9,0.499987,0.69316,1.19315,0,0
10000,50,0.499987,0.69316,1.19315,0,0
10020,50.1,0.499987,0.69316,1.19315,0,0
10040,50.2,0.499987,0.69316,1.19315,0,0
10060,50.3,0.499987,0.69316,1.19315,0,0
10080,50.4,0.499987,0.69316,1.19315,0,0
10100,50.5,0.499987,0.69316,1.19315,0,0
10120,50.6,0.499987,0.69316,1.19315,0,0
10140,50.7,0.499987,0.69316,1.19315,0,0
10160,50.8,0.499987,0.69316,1.19315,0,0
10180,50.9,0.499987,0.69316,1.19315,0,0
10200,51,0.499987,0.69316,1.19315,0,0
10220,51.1,0.499987,0.69316,1.19315,0,0
10240,51.2,0.499987,0.69316,1.19315,0,0
10260,51.3,0.499987,0.69316,1.19315,0,0
10280,51.4,0.499987,0.693161,1.19315,0,0
10300,51.5,0.499986,0.693161,1.19315,0,0
10320,51.6,0.499986,0.693161,1.19315,0,0
10340,51.7,0.499986,0.693161,1.19315,0,0
10360,51.8,0.499986,0.693161,1.19315,0,0
10380,51.9,0.499986,0.693161,1.19315,0,0
10400,52,0.499986,0.693161,1.19315,0,0
10420,52.1,0.499986,0.693162,1.19315,0,0
10440,52.2,0.499985,0.693162,1.19315,0,0
10460,52.3,0.499985,0.693162,1.19315,0,0
10480,52.4,0.499985,0.693162,1.19315,0,0
10500,52.5,0.499985,0.693162,1.19315,0,0
10520,52.6,0.499985,0.693162,1.19315,0,0
10540,52.7,0.499985,0.693162,1.19315,0,0
10560,52.8,0.499985,0.693163,1.19315,0,0
10580,52.9,0.499985,0.693163,1.19315,0,0
10600,53,0.499985,0.693163,1.19315,0,0
10620,53.1,0.499984,0.693163,1.19315,0,0
10640,53.2,0.499984,0.693163,1.19315,0,0
10660,53.3,0.499984,0.693163,1.19315,0,0
10680,53.4,0.499984,0.693163,1.19315,0,0
10700,53.5,0.499984,0.693163,1.19315,0,0
10720,53.6,0.499984,0.693163,1.19315,0,0
10740,53.7,0.499984,0.693163,1.19315,0,0
10760,53.8,0.499984,0.693163,1.19315,0,0
