step,time,id,x,y,z,vx,vy,vz
3300,16.5,0,-0.168294,-0.761464,-0.625982,0.372056,0.159179,-0.293658
3300,16.5,1,0.168294,0.761464,0.625982,-0.372056,-0.159179,0.293658
3320,16.6,0,-0.130893,-0.744601,-0.654553,0.375797,0.178009,-0.277648
3320,16.6,1,0.130893,0.744601,0.654553,-0.375797,-0.178009,0.277648
3340,16.7,0,-0.0931657,-0.725877,-0.681489,0.378598,0.196394,-0.260945
3340,16.7,1,0.0931657,0.725877,0.681489,-0.378598,-0.196394,0.260945
3360,16.8,0,-0.0552052,-0.705339,-0.706721,0.380453,0.214288,-0.243588
3360,16.8,1,0.0552052,0.705339,0.706721,-0.380453,-0.214288,0.243588
3380,16.9,0,-0.0171067,-0.683038,-0.730186,0.381357,0.231646,-0.225623
3380,16.9,1,0.0171067,0.683038,0.730186,-0.381357,-0.231646,0.225623
3400,17,0,0.0210345,-0.659029,-0.751827,0.381308,0.248425,-0.207095
3400,17,1,-0.0210345,0.659029,0.751827,-0.381308,-0.248425,0.207095
3420,17.1,0,0.0591231,-0.633373,-0.771588,0.380306,0.264583,-0.188048
3420,17.1,1,-0.0591231,0.633373,0.771588,-0.380306,-0.264583,0.188048
3440,17.2,0,0.097064,-0.606134,-0.789421,0.378353,0.28008,-0.168532
3440,17.2,1,-0.097064,0.606134,0.789421,-0.378353,-0.28008,0.168532
3460,17.3,0,0.134762,-0.577381,-0.80528,0.375455,0.294877,-0.148594
3460,17.3,1,-0.134762,0.577381,0.80528,-0.375455,-0.294877,0.148594
3480,17.4,0,0.172124,-0.547184,-0.819127,0.371618,0.308937,-0.128285
3480,17.4,1,-0.172124,0.547184,0.819127,-0.371618,-0.308937,0.128285
3500,17.5,0,0.209055,-0.515619,-0.830926,0.366852,0.322225,-0.107655
3500,17.5,1,-0.209055,0.515619,0.830926,-0.366852,-0.322225,0.107655
3520,17.6,0,0.245464,-0.482765,-0.840649,0.361169,0.334707,-0.0867561
3520,17.6,1,-0.245464,0.482765,0.840649,-0.361169,-0.334707,0.0867561
3540,17.7,0,0.281259,-0.448705,-0.84827,0.354584,0.346353,-0.0656404
3540,17.7,1,-0.281259,0.448705,0.84827,-0.354584,-0.346353,0.0656404
3560,17.8,0,0.316351,-0.413524,-0.853772,0.347112,0.357133,-0.0443606
3560,17.8,1,-0.316351,0.413524,0.853772,-0.347112,-0.357133,0.0443606
3580,17.9,0,0.350652,-0.377308,-0.857139,0.338773,0.36702,-0.0229699
3580,17.9,1,-0.350652,0.377308,0.857139,-0.338773,-0.36702,0.0229699
3600,18,0,0.384077,-0.34015,-0.858364,0.329587,0.37599,-0.0015219
3600,18,1,-0.384077,0.34015,0.858364,-0.329587,-0.37599,0.0015219
3620,18.1,0,0.416542,-0.302142,-0.857443,0.319578,0.38402,0.01993
3620,18.1,1,-0.416542,0.302142,0.857443,-0.319578,-0.38402,-0.01993
3640,18.2,0,0.447966,-0.263378,-0.854379,0.308769,0.391091,0.041332
3640,18.2,1,-0.447966,0.263378,0.854379,-0.308769,-0.391091,-0.041332
3660,18.3,0,0.478271,-0.223956,-0.84918,0.297189,0.397183,0.0626307
3660,18.3,1,-0.478271,0.223956,0.84918,-0.297189,-0.397183,-0.0626307
3680,18.4,0,0.507379,-0.183974,-0.841858,0.284866,0.402284,0.0837729
3680,18.4,1,-0.507379,0.183974,0.841858,-0.284866,-0.402284,-0.0837729
3700,18.5,0,0.53522,-0.143533,-0.832433,0.271831,0.406378,0.104706
3700,18.5,1,-0.53522,0.143533,0.832433,-0.271831,-0.406378,-0.104706
3720,18.6,0,0.561723,-0.102733,-0.820926,0.258116,0.409457,0.125377
3720,18.6,1,-0.561723,0.102733,0.820926,-0.258116,-0.409457,-0.125377
3740,18.7,0,0.586822,-0.0616754,-0.807368,0.243756,0.411513,0.145734
3740,18.7,1,-0.586822,0.0616754,0.807368,-0.243756,-0.411513,-0.145734
3760,18.8,0,0.610454,-0.0204642,-0.791791,0.228788,0.41254,0.165728
3760,18.8,1,-0.610454,0.0204642,0.791791,-0.228788,-0.41254,-0.165728
3780,18.9,0,0.63256,0.0207982,-0.774236,0.213247,0.412535,0.185307
3780,18.9,1,-0.63256,-0.0207982,0.774236,-0.213247,-0.412535,-0.185307
3800,19,0,0.653086,0.0620086,-0.754745,0.197173,0.4115,0.204423
3800,19,1,-0.653086,-0.0620086,0.754745,-0.197173,-0.4115,-0.204423
3820,19.1,0,0.671979,0.103064,-0.733368,0.180606,0.409436,0.223028
3820,19.1,1,-0.671979,-0.103064,0.733368,-0.180606,-0.409436,-0.223028
3840,19.2,0,0.689192,0.143862,-0.710158,0.163588,0.406349,0.241076
3840,19.2,1,-0.689192,-0.143862,0.710158,-0.163588,-0.406349,-0.241076
3860,19.3,0,0.704683,0.1843,-0.685173,0.146161,0.402246,0.258521
3860,19.3,1,-0.704683,-0.1843,0.685173,-0.146161,-0.402246,-0.258521
3880,19.4,0,0.718412,0.224278,-0.658475,0.128369,0.397138,0.27532
3880,19.4,1,-0.718412,-0.224278,0.658475,-0.128369,-0.397138,-0.27532
3900,19.5,0,0.730346,0.263695,-0.630132,0.110256,0.391037,0.291431
3900,19.5,1,-0.730346,-0.263695,0.630132,-0.110256,-0.391037,-0.291431
3920,19.6,0,0.740454,0.302453,-0.600213,0.0918676,0.383959,0.306813
3920,19.6,1,-0.740454,-0.302453,0.600213,-0.0918676,-0.383959,-0.306813
3940,19.7,0,0.748712,0.340455,-0.568795,0.0732493,0.375921,0.321429
3940,19.7,1,-0.748712,-0.340455,0.568795,-0.0732493,-0.375921,-0.321429
3960,19.8,0,0.755098,0.377606,-0.535954,0.0544479,0.366944,0.335241
3960,19.8,1,-0.755098,-0.377606,0.535954,-0.0544479,-0.366944,-0.335241
3980,19.9,0,0.759597,0.413813,-0.501774,0.0355105,0.357049,0.348215
3980,19.9,1,-0.759597,-0.413813,0.501774,-0.0355105,-0.357049,-0.348215
4000,20,0,0.762197,0.448986,-0.46634,0.0164843,0.346262,0.360319
4000,20,1,-0.762197,-0.448986,0.46634,-0.0164843,-0.346262,-0.360319
4020,20.1,0,0.762892,0.483036,-0.429741,-0.00258315,0.334609,0.371522
4020,20.1,1,-0.762892,-0.483036,0.429741,0.00258315,-0.334609,-0.371522
4040,20.2,0,0.761681,0.51588,-0.392067,-0.0216441,0.32212,0.381797
4040,20.2,1,-0.761681,-0.51588,0.392067,0.0216441,-0.32212,-0.381797
4060,20.3,0,0.758565,0.547434,-0.353413,-0.040651,0.308826,0.391117
4060,20.3,1,-0.758565,-0.547434,0.353413,0.040651,-0.308826,-0.391117
4080,20.4,0,0.753554,0.577619,-0.313876,-0.0595562,0.29476,0.39946
4080,20.4,1,-0.753554,-0.577619,0.313876,0.0595562,-0.29476,-0.39946
4100,20.5,0,0.746659,0.606361,-0.273554,-0.0783126,0.279957,0.406804
4100,20.5,1,-0.746659,-0.606361,0.273554,0.0783126,-0.279957,-0.406804
4120,20.6,0,0.737898,0.633587,-0.232549,-0.0968733,0.264455,0.413132
4120,20.6,1,-0.737898,-0.633587,0.232549,0.0968733,-0.264455,-0.413132
4140,20.7,0,0.727292,0.65923,-0.190962,-0.115192,0.248291,0.418427
4140,20.7,1,-0.727292,-0.65923,0.190962,0.115192,-0.248291,-0.418427
4160,20.8,0,0.714869,0.683225,-0.148898,-0.133222,0.231507,0.422676
4160,20.8,1,-0.714869,-0.683225,0.148898,0.133222,-0.231507,-0.422676
4180,20.9,0,0.700659,0.705512,-0.106462,-0.15092,0.214145,0.425868
4180,20.9,1,-0.700659,-0.705512,0.106462,0.15092,-0.214145,-0.425868
4200,21,0,0.684697,0.726036,-0.06376,-0.168241,0.196247,0.427997
4200,21,1,-0.684697,-0.726036,0.06376,0.168241,-0.196247,-0.427997
4220,21.1,0,0.667025,0.744745,-0.0208984,-0.18514,0.177858,0.429055
4220,21.1,1,-0.667025,-0.744745,0.0208984,0.18514,-0.177858,-0.429055
4240,21.2,0,0.647685,0.761593,0.0220154,-0.201578,0.159025,0.429041
4240,21.2,1,-0.647685,-0.761593,-0.0220154,0.201578,-0.159025,-0.429041
4260,21.3,0,0.626726,0.776537,0.0648742,-0.217511,0.139795,0.427955
4260,21.3,1,-0.626726,-0.776537,-0.0648742,0.217511,-0.139795,-0.427955
4280,21.4,0,0.604201,0.78954,0.107571,-0.232901,0.120215,0.425799
4280,21.4,1,-0.604201,-0.78954,-0.107571,0.232901,-0.120215,-0.425799
4300,21.5,0,0.580165,0.80057,0.149999,-0.247708,0.100334,0.422579
4300,21.5,1,-0.580165,-0.80057,-0.149999,0.247708,-0.100334,-0.422579
4320,21.6,0,0.55468,0.809599,0.192051,-0.261897,0.0802033,0.418302
4320,21.6,1,-0.55468,-0.809599,-0.192051,0.261897,-0.0802033,-0.418302
4340,21.7,0,0.527808,0.816604,0.233624,-0.275431,0.0598716,0.41298
4340,21.7,1,-0.527808,-0.816604,-0.233624,0.275431,-0.0598716,-0.41298
4360,21.8,0,0.499616,0.821568,0.274613,-0.288276,0.0393903,0.406626
4360,21.8,1,-0.499616,-0.821568,-0.274613,0.288276,-0.0393903,-0.406626
4380,21.9,0,0.470176,0.824479,0.314916,-0.300401,0.0188105,0.399255
4380,21.9,1,-0.470176,-0.824479,-0.314916,0.300401,-0.0188105,-0.399255
4400,22,0,0.439561,0.825329,0.354431,-0.311775,-0.00181624,0.390887
4400,22,1,-0.439561,-0.825329,-0.354431,0.311775,0.00181624,-0.390887
4420,22.1,0,0.407847,0.824116,0.39306,-0.32237,-0.0224385,0.381541
4420,22.1,1,-0.407847,-0.824116,-0.39306,0.32237,0.0224385,-0.381541
4440,22.2,0,0.375114,0.820843,0.430707,-0.332159,-0.0430047,0.371242
4440,22.2,1,-0.375114,-0.820843,-0.430707,0.332159,0.0430047,-0.371242
4460,22.3,0,0.341443,0.815519,0.467278,-0.341117,-0.0634634,0.360015
4460,22.3,1,-0.341443,-0.815519,-0.467278,0.341117,0.0634634,-0.360015
4480,22.4,0,0.306919,0.808156,0.50268,-0.349224,-0.0837634,0.347888
4480,22.4,1,-0.306919,-0.808156,-0.50268,0.349224,0.0837634,-0.347888
4500,22.5,0,0.271628,0.798773,0.536827,-0.356457,-0.103854,0.334891
4500,22.5,1,-0.271628,-0.798773,-0.536827,0.356457,0.103854,-0.334891
4520,22.6,0,0.235657,0.787393,0.569631,-0.362799,-0.123685,0.321058
4520,22.6,1,-0.235657,-0.787393,-0.569631,0.362799,0.123685,-0.321058
4540,22.7,0,0.199098,0.774046,0.601011,-0.368235,-0.143207,0.306422
4540,22.7,1,-0.199098,-0.774046,-0.601011,0.368235,0.143207,-0.306422
4560,22.8,0,0.162041,0.758764,0.63089,-0.37275,-0.162371,0.29102
4560,22.8,1,-0.162041,-0.758764,-0.63089,0.37275,0.162371,-0.29102
4580,22.9,0,0.124579,0.741585,0.659191,-0.376333,-0.18113,0.274891
4580,22.9,1,-0.124579,-0.741585,-0.659191,0.376333,0.18113,-0.274891
4600,23,0,0.0868054,0.722553,0.685845,-0.378976,-0.199435,0.258074
4600,23,1,-0.0868054,-0.722553,-0.685845,0.378976,0.199435,-0.258074
4620,23.1,0,0.0488151,0.701715,0.710785,-0.380672,-0.217242,0.240613
4620,23.1,1,-0.0488151,-0.701715,-0.710785,0.380672,0.217242,-0.240613
4640,23.2,0,0.0107027,0.679123,0.733948,-0.381416,-0.234506,0.22255
4640,23.2,1,-0.0107027,-0.679123,-0.733948,0.381416,0.234506,-0.22255
4660,23.3,0,-0.0274364,0.654833,0.755276,-0.381207,-0.251184,0.203931
4660,23.3,1,0.0274364,-0.654833,-0.755276,0.381207,0.251184,-0.203931
4680,23.4,0,-0.065507,0.628907,0.774717,-0.380045,-0.267234,0.184802
4680,23.4,1,0.065507,-0.628907,-0.774717,0.380045,0.267234,-0.184802
4700,23.5,0,-0.103414,0.601409,0.792221,-0.377933,-0.282616,0.165211
4700,23.5,1,0.103414,-0.601409,-0.792221,0.377933,0.282616,-0.165211
4720,23.6,0,-0.141062,0.572407,0.807745,-0.374876,-0.297292,0.145207
4720,23.6,1,0.141062,-0.572407,-0.807745,0.374876,0.297292,-0.145207
4740,23.7,0,-0.178358,0.541975,0.821251,-0.370883,-0.311224,0.124841
4740,23.7,1,0.178358,-0.541975,-0.821251,0.370883,0.311224,-0.124841
4760,23.8,0,-0.215208,0.510188,0.832703,-0.365962,-0.324379,0.104162
4760,23.8,1,0.215208,-0.510188,-0.832703,0.365962,0.324379,-0.104162
4780,23.9,0,-0.25152,0.477126,0.842074,-0.360127,-0.336723,0.083223
4780,23.9,1,0.25152,-0.477126,-0.842074,0.360127,0.336723,-0.083223
4800,24,0,-0.287203,0.442871,0.849341,-0.353391,-0.348226,0.0620759
4800,24,1,0.287203,-0.442871,-0.849341,0.353391,0.348226,-0.0620759
4820,24.1,0,-0.322169,0.40751,0.854484,-0.345773,-0.358858,0.0407737
4820,24.1,1,0.322169,-0.40751,-0.854484,0.345773,0.358858,-0.0407737
4840,24.2,0,-0.356329,0.37113,0.857492,-0.33729,-0.368593,0.0193695
4840,24.2,1,0.356329,-0.37113,-0.857492,0.33729,0.368593,-0.0193695
4860,24.3,0,-0.389599,0.333822,0.858357,-0.327964,-0.377406,-0.00208301
4860,24.3,1,0.389599,-0.333822,-0.858357,0.327964,0.377406,0.00208301
4880,24.4,0,-0.421894,0.29568,0.857076,-0.317818,-0.385277,-0.0235304
4880,24.4,1,0.421894,-0.29568,-0.857076,0.317818,0.385277,0.0235304
4900,24.5,0,-0.453136,0.256799,0.853652,-0.306878,-0.392184,-0.0449189
4900,24.5,1,0.453136,-0.256799,-0.853652,0.306878,0.392184,0.0449189
4920,24.6,0,-0.483244,0.217276,0.848096,-0.29517,-0.398111,-0.0661952
4920,24.6,1,0.483244,-0.217276,-0.848096,0.29517,0.398111,0.0661952
4940,24.7,0,-0.512145,0.17721,0.840419,-0.282726,-0.403043,-0.087306
4940,24.7,1,0.512145,-0.17721,-0.840419,0.282726,0.403043,0.087306
4960,24.8,0,-0.539766,0.1367,0.830642,-0.269574,-0.406968,-0.108199
4960,24.8,1,0.539766,-0.1367,-0.830642,0.269574,0.406968,0.108199
4980,24.9,0,-0.566038,0.0958497,0.818788,-0.255748,-0.409876,-0.128821
4980,24.9,1,0.566038,-0.0958497,-0.818788,0.255748,0.409876,0.128821
5000,25,0,-0.590895,0.0547594,0.804888,-0.241284,-0.411759,-0.149121
5000,25,1,0.590895,-0.0547594,-0.804888,0.241284,0.411759,0.149121
5020,25.1,0,-0.614274,0.0135323,0.788976,-0.226216,-0.412612,-0.169048
5020,25.1,1,0.614274,-0.0135323,-0.788976,0.226216,0.412612,0.169048
5040,25.2,0,-0.636119,-0.0277287,0.771093,-0.210583,-0.412435,-0.188553
5040,25.2,1,0.636119,0.0277287,-0.771093,0.210583,0.412435,0.188553
5060,25.3,0,-0.656374,-0.0689204,0.751281,-0.194423,-0.411226,-0.207587
5060,25.3,1,0.656374,0.0689204,-0.751281,0.194423,0.411226,0.207587
5080,25.4,0,-0.674987,-0.10994,0.729592,-0.177778,-0.40899,-0.226102
5080,25.4,1,0.674987,0.10994,-0.729592,0.177778,0.40899,0.226102
5100,25.5,0,-0.691914,-0.150684,0.70608,-0.160688,-0.405732,-0.244051
5100,25.5,1,0.691914,0.150684,-0.70608,0.160688,0.405732,0.244051
5120,25.6,0,-0.707112,-0.191052,0.680802,-0.143197,-0.401459,-0.261391
5120,25.6,1,0.707112,0.191052,-0.680802,0.143197,0.401459,0.261391
5140,25.7,0,-0.720542,-0.230943,0.653823,-0.125347,-0.396183,-0.278077
5140,25.7,1,0.720542,0.230943,-0.653823,0.125347,0.396183,0.278077
5160,25.8,0,-0.732171,-0.270256,0.62521,-0.107185,-0.389917,-0.294068
5160,25.8,1,0.732171,0.270256,-0.62521,0.107185,0.389917,0.294068
5180,25.9,0,-0.74197,-0.308894,0.595034,-0.088754,-0.382676,-0.309325
5180,25.9,1,0.74197,0.308894,-0.595034,0.088754,0.382676,0.309325
5200,26,0,-0.749914,-0.34676,0.563371,-0.0701016,-0.374479,-0.323808
5200,26,1,0.749914,0.34676,-0.563371,0.0701016,0.374479,0.323808
5220,26.1,0,-0.755984,-0.383759,0.5303,-0.0512739,-0.365345,-0.337481
5220,26.1,1,0.755984,0.383759,-0.5303,0.0512739,0.365345,0.337481
5240,26.2,0,-0.760165,-0.419798,0.495903,-0.0323182,-0.355299,-0.350312
5240,26.2,1,0.760165,0.419798,-0.495903,0.0323182,0.355299,0.350312
5260,26.3,0,-0.762445,-0.454789,0.460266,-0.0132816,-0.344364,-0.362266
5260,26.3,1,0.762445,0.454789,-0.460266,0.0132816,0.344364,0.362266
5280,26.4,0,-0.76282,-0.488642,0.42348,0.00578817,-0.332569,-0.373315
5280,26.4,1,0.76282,0.488642,-0.42348,-0.00578817,0.332569,0.373315
5300,26.5,0,-0.761288,-0.521275,0.385634,0.0248435,-0.319942,-0.383431
5300,26.5,1,0.761288,0.521275,-0.385634,-0.0248435,0.319942,0.383431
5320,26.6,0,-0.757853,-0.552604,0.346825,0.0438367,-0.306516,-0.392589
5320,26.6,1,0.757853,0.552604,-0.346825,-0.0438367,0.306516,0.392589
5340,26.7,0,-0.752524,-0.582553,0.307149,0.0627203,-0.292324,-0.400765
5340,26.7,1,0.752524,0.582553,-0.307149,-0.0627203,0.292324,0.400765
5360,26.8,0,-0.745314,-0.611045,0.266705,0.0814471,-0.2774,-0.40794
5360,26.8,1,0.745314,0.611045,-0.266705,-0.0814471,0.2774,0.40794
5380,26.9,0,-0.736242,-0.63801,0.225595,0.0999704,-0.261784,-0.414095
5380,26.9,1,0.736242,0.63801,-0.225595,-0.0999704,0.261784,0.414095
5400,27,0,-0.725329,-0.66338,0.183921,0.118244,-0.245513,-0.419215
5400,27,1,0.725329,0.66338,-0.183921,-0.118244,0.245513,0.419215
5420,27.1,0,-0.712603,-0.687092,0.141787,0.136222,-0.228629,-0.423287
5420,27.1,1,0.712603,0.687092,-0.141787,-0.136222,0.228629,0.423287
5440,27.2,0,-0.698096,-0.709087,0.0992985,0.153859,-0.211173,-0.426301
5440,27.2,1,0.698096,0.709087,-0.0992985,-0.153859,0.211173,0.426301
5460,27.3,0,-0.681844,-0.729309,0.056562,0.171112,-0.19319,-0.42825
5460,27.3,1,0.681844,0.729309,-0.056562,-0.171112,0.19319,0.42825
5480,27.4,0,-0.663888,-0.747708,0.0136841,0.187937,-0.174723,-0.429128
5480,27.4,1,0.663888,0.747708,-0.0136841,-0.187937,0.174723,0.429128
5500,27.5,0,-0.644272,-0.764239,-0.029228,0.204292,-0.15582,-0.428934
5500,27.5,1,0.644272,0.764239,0.029228,-0.204292,0.15582,0.428934
5520,27.6,0,-0.623046,-0.778859,-0.0720671,0.220137,-0.136527,-0.427668
5520,27.6,1,0.623046,0.778859,0.0720671,-0.220137,0.136527,0.427668
5540,27.7,0,-0.600263,-0.791533,-0.114726,0.235431,-0.116893,-0.425332
5540,27.7,1,0.600263,0.791533,0.114726,-0.235431,0.116893,0.425332
5560,27.8,0,-0.575979,-0.802228,-0.157098,0.250137,-0.0969671,-0.421934
5560,27.8,1,0.575979,0.802228,0.157098,-0.250137,0.0969671,0.421934
5580,27.9,0,-0.550256,-0.810918,-0.199078,0.264218,-0.0767987,-0.417481
5580,27.9,1,0.550256,0.810918,0.199078,-0.264218,0.0767987,0.417481
5600,28,0,-0.523158,-0.817582,-0.24056,0.277639,-0.0564383,-0.411984
5600,28,1,0.523158,0.817582,0.24056,-0.277639,0.0564383,0.411984
5620,28.1,0,-0.494752,-0.822201,-0.28144,0.290365,-0.0359368,-0.405458
5620,28.1,1,0.494752,0.822201,0.28144,-0.290365,0.0359368,0.405458
5640,28.2,0,-0.465109,-0.824766,-0.321617,0.302366,-0.0153455,-0.397918
5640,28.2,1,0.465109,0.824766,0.321617,-0.302366,0.0153455,0.397918
5660,28.3,0,-0.434304,-0.825269,-0.360991,0.313611,0.00528412,-0.389384
5660,28.3,1,0.434304,0.825269,0.360991,-0.313611,-0.00528412,0.389384
5680,28.4,0,-0.402413,-0.82371,-0.399462,0.324072,0.0259005,-0.379876
5680,28.4,1,0.402413,0.82371,0.399462,-0.324072,-0.0259005,0.379876
5700,28.5,0,-0.369516,-0.820091,-0.436934,0.333723,0.0464522,-0.369419
5700,28.5,1,0.369516,0.820091,0.436934,-0.333723,-0.0464522,0.369419
5720,28.6,0,-0.335696,-0.814423,-0.473315,0.34254,0.0668878,-0.358038
5720,28.6,1,0.335696,0.814423,0.473315,-0.34254,-0.0668878,0.358038
5740,28.7,0,-0.301037,-0.806719,-0.508512,0.350501,0.0871562,-0.345763
5740,28.7,1,0.301037,0.806719,0.508512,-0.350501,-0.0871562,0.345763
5760,28.8,0,-0.265625,-0.796999,-0.542439,0.357585,0.107207,-0.332624
5760,28.8,1,0.265625,0.796999,0.542439,-0.357585,-0.107207,0.332624
5780,28.9,0,-0.229549,-0.785287,-0.575009,0.363776,0.126989,-0.318653
5780,28.9,1,0.229549,0.785287,0.575009,-0.363776,-0.126989,0.318653
5800,29,0,-0.1929,-0.771612,-0.606143,0.369058,0.146454,-0.303885
5800,29,1,0.1929,0.771612,0.606143,-0.369058,-0.146454,0.303885
5820,29.1,0,-0.155768,-0.756008,-0.635761,0.373417,0.165554,-0.288358
5820,29.1,1,0.155768,0.756008,0.635761,-0.373417,-0.165554,0.288358
5840,29.2,0,-0.118247,-0.738515,-0.663791,0.376843,0.184239,-0.272111
5840,29.2,1,0.118247,0.738515,0.663791,-0.376843,-0.184239,0.272111
5860,29.3,0,-0.080431,-0.719176,-0.690161,0.379327,0.202464,-0.255183
5860,29.3,1,0.080431,0.719176,0.690161,-0.379327,-0.202464,0.255183
5880,29.4,0,-0.0424136,-0.698039,-0.714806,0.380863,0.220182,-0.237617
5880,29.4,1,0.0424136,0.698039,0.714806,-0.380863,-0.220182,0.237617
5900,29.5,0,-0.0042901,-0.675158,-0.737664,0.381447,0.237351,-0.219458
5900,29.5,1,0.0042901,0.675158,0.737664,-0.381447,-0.237351,0.219458
5920,29.6,0,0.0338441,-0.650589,-0.758679,0.381077,0.253926,-0.20075
5920,29.6,1,-0.0338441,0.650589,0.758679,-0.381077,-0.253926,0.20075
5940,29.7,0,0.0718937,-0.624393,-0.777798,0.379755,0.269866,-0.18154
5940,29.7,1,-0.0718937,0.624393,0.777798,-0.379755,-0.269866,0.18154
5960,29.8,0,0.109764,-0.596638,-0.794972,0.377484,0.285132,-0.161876
5960,29.8,1,-0.109764,0.596638,0.794972,-0.377484,-0.285132,0.161876
5980,29.9,0,0.147359,-0.567391,-0.81016,0.374269,0.299686,-0.141808
5980,29.9,1,-0.147359,0.567391,0.81016,-0.374269,-0.299686,0.141808
6000,30,0,0.184586,-0.536726,-0.823322,0.370119,0.31349,-0.121386
6000,30,1,-0.184586,0.536726,0.823322,-0.370119,-0.31349,0.121386
6020,30.1,0,0.221352,-0.504719,-0.834427,0.365044,0.32651,-0.10066
6020,30.1,1,-0.221352,0.504719,0.834427,-0.365044,-0.32651,0.10066
6040,30.2,0,0.257565,-0.471451,-0.843446,0.359056,0.338715,-0.0796821
6040,30.2,1,-0.257565,0.471451,0.843446,-0.359056,-0.338715,0.0796821
6060,30.3,0,0.293134,-0.437004,-0.850356,0.352171,0.350073,-0.0585053
6060,30.3,1,-0.293134,0.437004,0.850356,-0.352171,-0.350073,0.0585053
6080,30.4,0,0.32797,-0.401465,-0.855142,0.344406,0.360556,-0.0371824
6080,30.4,1,-0.32797,0.401465,0.855142,-0.344406,-0.360556,0.0371824
6100,30.5,0,0.361986,-0.364923,-0.85779,0.33578,0.370138,-0.0157665
6100,30.5,1,-0.361986,0.364923,0.85779,-0.33578,-0.370138,0.0157665
6120,30.6,0,0.395098,-0.327468,-0.858294,0.326314,0.378794,0.00568885
6120,30.6,1,-0.395098,0.327468,0.858294,-0.326314,-0.378794,-0.00568885
6140,30.7,0,0.427222,-0.289195,-0.856652,0.316033,0.386504,0.0271299
6140,30.7,1,-0.427222,0.289195,0.856652,-0.316033,-0.386504,-0.0271299
6160,30.8,0,0.458278,-0.2502,-0.85287,0.304962,0.393248,0.0485032
6160,30.8,1,-0.458278,0.2502,0.85287,-0.304962,-0.393248,-0.0485032
6180,30.9,0,0.488189,-0.210579,-0.846956,0.293129,0.399009,0.0697553
6180,30.9,1,-0.488189,0.210579,0.846956,-0.293129,-0.399009,-0.0697553
6200,31,0,0.51688,-0.170431,-0.838925,0.280563,0.403772,0.090833
6200,31,1,-0.51688,0.170431,0.838925,-0.280563,-0.403772,-0.090833
6220,31.1,0,0.544278,-0.129858,-0.828797,0.267296,0.407527,0.111684
6220,31.1,1,-0.544278,0.129858,0.828797,-0.267296,-0.407527,-0.111684
6240,31.2,0,0.570317,-0.0889596,-0.816597,0.253361,0.410262,0.132255
6240,31.2,1,-0.570317,0.0889596,0.816597,-0.253361,-0.410262,-0.132255
6260,31.3,0,0.59493,-0.0478392,-0.802357,0.238793,0.411973,0.152496
6260,31.3,1,-0.59493,0.0478392,0.802357,-0.238793,-0.411973,-0.152496
6280,31.4,0,0.618055,-0.00659929,-0.786111,0.223627,0.412653,0.172356
6280,31.4,1,-0.618055,0.00659929,0.786111,-0.223627,-0.412653,-0.172356
6300,31.5,0,0.639636,0.0346571,-0.7679,0.207903,0.412303,0.191785
6300,31.5,1,-0.639636,-0.0346571,0.7679,-0.207903,-0.412303,-0.191785
6320,31.6,0,0.659619,0.0758269,-0.74777,0.191659,0.410921,0.210734
6320,31.6,1,-0.659619,-0.0758269,0.74777,-0.191659,-0.410921,-0.210734
6340,31.7,0,0.677952,0.116807,-0.725771,0.174936,0.408513,0.229157
6340,31.7,1,-0.677952,-0.116807,0.725771,-0.174936,-0.408513,-0.229157
6360,31.8,0,0.694591,0.157496,-0.701957,0.157776,0.405083,0.247008
6360,31.8,1,-0.694591,-0.157496,0.701957,-0.157776,-0.405083,-0.247008
6380,31.9,0,0.709494,0.19779,-0.67639,0.140221,0.400641,0.26424
6380,31.9,1,-0.709494,-0.19779,0.67639,-0.140221,-0.400641,-0.26424
6400,32,0,0.722624,0.237591,-0.649131,0.122316,0.395198,0.280813
6400,32,1,-0.722624,-0.237591,0.649131,-0.122316,-0.395198,-0.280813
6420,32.1,0,0.733948,0.276797,-0.62025,0.104106,0.388767,0.296683
6420,32.1,1,-0.733948,-0.276797,0.62025,-0.104106,-0.388767,-0.296683
6440,32.2,0,0.743436,0.315312,-0.589819,0.0856345,0.381364,0.311812
6440,32.2,1,-0.743436,-0.315312,0.589819,-0.0856345,-0.381364,-0.311812
6460,32.3,0,0.751067,0.353038,-0.557914,0.0669495,0.373008,0.326161
6460,32.3,1,-0.751067,-0.353038,0.557914,-0.0669495,-0.373008,-0.326161
6480,32.4,0,0.756821,0.389882,-0.524614,0.0480972,0.36372,0.339696
6480,32.4,1,-0.756821,-0.389882,0.524614,-0.0480972,-0.36372,-0.339696
6500,32.5,0,0.760683,0.425752,-0.490003,0.0291246,0.353522,0.352381
6500,32.5,1,-0.760683,-0.425752,0.490003,-0.0291246,-0.353522,-0.352381
6520,32.6,0,0.762643,0.460557,-0.454167,0.0100792,0.342441,0.364185
6520,32.6,1,-0.762643,-0.460557,0.454167,-0.0100792,-0.342441,-0.364185
6540,32.7,0,0.762698,0.494212,-0.417196,-0.00899133,0.330504,0.37508
6540,32.7,1,-0.762698,-0.494212,0.417196,0.00899133,-0.330504,-0.37508
6560,32.8,0,0.760846,0.526631,-0.379182,-0.0280394,0.317741,0.385036
6560,32.8,1,-0.760846,-0.526631,0.379182,0.0280394,-0.317741,-0.385036
